3.085451449698868601e+03,1.024877311847224519e+03,8.206780806780686817e+02,6.726079291775174624e+02,6.161332458253559707e+02,5.725118317252192810e+02,5.325832210957464667e+02,4.955091729295523919e+02,4.741951097978320604e+02,4.544670813833610055e+02
8.805763579894314717e+02,5.531741524756937451e+02,4.332537646419790462e+02,3.650146486159566166e+02,3.340667230552465412e+02,3.116413010029015140e+02,2.949062877317170432e+02,2.775498795151992226e+02,2.662385921181588060e+02,2.593561124978272687e+02
1.792146619393373612e+03,8.335312821447878378e+02,4.995516059810004208e+02,3.896149565269486175e+02,3.316853502423200553e+02,2.845084564261638889e+02,2.460516796647755200e+02,2.305668711019380055e+02,2.160752664623090027e+02,2.039142195615274318e+02
8.787508014666052532e+02,3.932813578577635099e+02,2.685541807288016685e+02,2.039593419693243561e+02,1.734893516850721369e+02,1.529751429578618627e+02,1.388315584815323973e+02,1.291384366577289597e+02,1.227008811874511593e+02,1.183398744744189770e+02
1.540433289302516641e+04,4.049401058881616336e+03,1.979208466402172689e+03,1.587110379732590900e+03,1.357557574465735115e+03,1.215803537600855179e+03,1.129316353651340705e+03,1.056940549417482998e+03,1.011341953339142037e+03,9.602849938128608756e+02
6.429410357778813250e+02,3.123514564755309948e+02,2.490366925625260706e+02,2.130091355240282383e+02,1.883933804142028521e+02,1.755021686310047357e+02,1.676334004181082378e+02,1.604101193832860304e+02,1.533892797594005515e+02,1.465614510730142115e+02
7.223840317738324757e+02,3.733378108336373771e+02,3.155311998576621590e+02,2.832008173765333936e+02,2.611301122158447470e+02,2.439507797652908891e+02,2.287036698511888062e+02,2.183307771498661225e+02,2.108865542313099013e+02,2.056165444360524930e+02
1.319483171448432813e+03,6.417683239801709760e+02,4.893310182150652849e+02,3.807868944233564434e+02,3.029481165498262953e+02,2.612150735609745311e+02,2.282054254543509728e+02,2.117266687240439751e+02,1.993267132673199455e+02,1.895610756352681676e+02
1.423328198504148531e+03,7.349073924239705775e+02,6.099299734730211640e+02,5.370306728239955874e+02,4.906329081456010499e+02,4.640185478726649535e+02,4.320522360993522852e+02,4.101378457075466599e+02,3.926751271377133889e+02,3.810883255709902073e+02
7.140982386003915963e+02,4.959287265831173386e+02,4.339878558643443967e+02,3.850150631555343921e+02,3.554825974285156462e+02,3.347044629854636355e+02,3.179541145078771365e+02,3.040343029307607026e+02,2.923653365892167812e+02,2.862146356076099210e+02
9.805779324706675197e+02,7.013829710550899108e+02,6.202083801357925950e+02,5.688140218771234231e+02,5.336928222849332997e+02,5.056304640241626203e+02,4.808750613302439660e+02,4.635849622302015405e+02,4.467248988740371942e+02,4.351269884559862930e+02
5.549662814533534174e+02,3.653177153655178699e+02,3.035618403712566078e+02,2.576980713369877662e+02,2.342269356440664581e+02,2.154177245153820763e+02,1.976109161288838152e+02,1.877992903260564219e+02,1.814133483794685446e+02,1.744610326734189414e+02
4.400754880703908611e+02,2.107138868298256114e+02,1.792895164750084973e+02,1.607660358844656230e+02,1.443462672406155889e+02,1.340357996218519929e+02,1.273148735748182219e+02,1.225620485929638335e+02,1.186785502962223404e+02,1.150042871764438530e+02
4.818689035687024216e+02,3.372722137791604951e+02,2.727181631491980625e+02,2.500833807960119657e+02,2.319507567570644824e+02,2.195380015095820738e+02,2.107480820972878917e+02,2.037449975725974696e+02,1.964899111374712106e+02,1.891644210715163581e+02
1.672869571559808719e+03,1.063167109875027109e+03,7.256674789521848652e+02,5.964867967358426313e+02,5.172156690045180767e+02,4.692166902209870045e+02,4.348224276522935270e+02,4.126639722824714909e+02,3.968540042437997499e+02,3.837706914740944057e+02
7.351484367869122707e+02,5.025316356873146333e+02,3.524840083029107518e+02,2.902444541854704312e+02,2.380042564074142604e+02,2.091248064397355222e+02,1.992602668477271664e+02,1.905082744886544219e+02,1.814556823487002362e+02,1.751987682318445536e+02
8.459363596012715789e+03,2.005773787995339262e+03,1.535010618801926285e+03,1.266517602957103463e+03,1.149926471732296250e+03,1.062835482874925447e+03,9.998478686372138782e+02,9.593167943653611474e+02,9.218996612135765645e+02,8.920428946242845996e+02
1.069719287767898095e+03,7.469251397641552330e+02,5.459565651810005420e+02,4.693681112064389254e+02,4.185836234144047694e+02,3.909631762345067045e+02,3.699543529170697980e+02,3.532052015867313912e+02,3.361199182781903119e+02,3.232358360089249345e+02
9.673805788401343762e+02,6.032844517843454923e+02,5.150275532256366660e+02,4.712533245175850425e+02,4.387443875353424687e+02,4.125922873999351737e+02,3.943674549051634699e+02,3.792732058119344174e+02,3.656688829187311285e+02,3.526361936723549775e+02
6.621554728566567292e+02,3.633712895573804076e+02,3.068985996273824526e+02,2.748968225917899417e+02,2.442208041661497475e+02,2.290818686746649746e+02,2.193686107917360744e+02,2.089914718376815586e+02,2.026836439068836455e+02,1.970721507604454814e+02
1.347388987934857596e+03,5.312746140659659204e+02,2.955038798542015002e+02,2.050355246869845303e+02,1.592758053701779204e+02,1.342416225068379276e+02,1.210741315911788263e+02,1.120634134652179625e+02,1.034294529169815320e+02,9.831622595393454844e+01
7.980475555343876977e+02,5.185500069434799570e+02,4.479458765425356432e+02,4.032953163493057218e+02,3.784504214070657895e+02,3.552364951985655352e+02,3.379547098400759069e+02,3.248717635418319105e+02,3.159769513606647706e+02,3.072608204341105420e+02
8.658231145435679537e+02,5.488103943593947633e+02,3.181083835295922313e+02,2.810628949075799028e+02,2.388887918537209885e+02,2.179413739429711541e+02,2.054903225387582211e+02,1.936598115016239490e+02,1.841178263238234649e+02,1.742305581053668675e+02
3.151726826585127128e+02,1.926209724371610719e+02,1.590165050371143707e+02,1.372633810540729655e+02,1.213781420696331566e+02,1.135789091600039313e+02,1.043622873732591643e+02,9.959273643990211156e+01,9.506020673238081997e+01,9.205481003552944230e+01
1.989016962218518984e+03,8.096723932136628719e+02,6.162245315521408884e+02,4.661271913853744309e+02,3.955495275776204380e+02,3.416245023748193717e+02,3.023753420021823786e+02,2.796182629190015518e+02,2.596015489761058461e+02,2.454061173842004848e+02
1.597169514607854126e+03,8.345076927311665713e+02,5.996662648072183401e+02,4.754179663967292981e+02,4.386029660909068753e+02,4.010331889280705582e+02,3.715944750032604134e+02,3.517106451619945346e+02,3.392458330911148323e+02,3.272567843823602516e+02
1.777965376520832706e+03,7.032294892187717323e+02,4.851917247876336887e+02,3.625735519924228356e+02,2.899652593748515983e+02,2.502263399078946691e+02,2.188674759498311460e+02,1.962411713084921416e+02,1.764677962377301128e+02,1.613317946926393063e+02
2.439187130477912433e+03,1.647109702170877881e+03,1.121540362563894178e+03,9.480092845776359809e+02,8.552346214803139901e+02,7.743679818050990207e+02,7.258456016958591590e+02,6.870848237396605782e+02,6.574026020051628620e+02,6.310166725906401552e+02
1.046512286871460873e+02,9.467340663391138378e+01,8.846964224817534728e+01,8.367195417981101002e+01,7.948246652863252848e+01,7.641638427214566320e+01,7.375003789173550217e+01,7.194346593055439598e+01,6.960173040893016605e+01,6.863359467480518106e+01
1.675906106676012769e+03,6.604180039444830754e+02,5.332815729719981164e+02,4.432399022280633289e+02,3.912854500649688703e+02,3.415635611826589866e+02,3.221810086048039921e+02,3.067725560553717514e+02,2.908404254137111593e+02,2.804564634968942869e+02
2.688988314026959188e+02,1.870804107258428530e+02,1.488132293775536823e+02,1.367946942411846010e+02,1.270145952443907049e+02,1.216754679376896888e+02,1.175988304087972409e+02,1.140484690186841021e+02,1.111854007552896633e+02,1.081069039955019946e+02
4.109239819983765756e+02,3.393511503862605423e+02,2.920402139140145437e+02,2.728536058181372255e+02,2.597516774039229972e+02,2.421748766254054885e+02,2.331305814267557821e+02,2.248681039362825516e+02,2.194750295092200645e+02,2.147087157631113428e+02
4.094251509487246494e+03,7.181868450237052457e+02,5.191771154855489385e+02,4.499606053493815239e+02,3.940094501735334802e+02,3.589247816430317357e+02,3.344641584810723884e+02,3.098254846520484875e+02,2.987713346632685329e+02,2.827290163143711652e+02
1.116629889418720040e+03,5.135646506783059522e+02,4.097167747367502102e+02,3.204634488806200352e+02,2.343927305138198847e+02,2.146619619624937059e+02,1.960631894228407646e+02,1.837041158283694529e+02,1.734919643781215655e+02,1.680436085640010901e+02
2.644056142899720726e+03,9.730929895793699416e+02,7.152314315197240830e+02,5.878861529677969884e+02,4.852259154176936704e+02,4.383261374523297036e+02,4.000885108616971024e+02,3.641966250769996805e+02,3.418531675896940669e+02,3.254000656693746691e+02
3.527874828540354883e+02,2.655898173952783736e+02,2.121338106725489183e+02,1.874866218417811012e+02,1.638858068953139195e+02,1.445434934163222920e+02,1.365293461876303240e+02,1.272684493590789430e+02,1.216344725693838313e+02,1.176961310854163685e+02
5.025079581267240428e+03,1.330089584626558917e+03,1.005762675647983428e+03,8.155130764687939973e+02,6.645982190536531107e+02,5.929370621113869220e+02,5.490663489097468073e+02,5.206637425549070031e+02,4.843036550100296154e+02,4.623952109566910167e+02
4.054581984650134018e+03,9.406969741437770836e+02,6.763813123832578640e+02,5.109522664428437793e+02,4.374478563625708603e+02,3.839144223318793365e+02,3.315507200081101473e+02,2.915741516454199882e+02,2.707238749240835887e+02,2.570305923725611592e+02
2.971967902681560190e+03,1.191705286889075524e+03,8.618801305784566011e+02,7.476128152068437203e+02,6.680093014563296947e+02,6.169907186951145377e+02,5.835017442080976480e+02,5.560121075758481766e+02,5.253210924350371442e+02,5.087277680011142706e+02
6.940379558979998365e+02,5.044938926088553899e+02,3.530486475845414134e+02,3.045694196361467903e+02,2.756459162611438387e+02,2.554249486322959513e+02,2.396404619723110159e+02,2.291841580492657044e+02,2.158104037501778976e+02,2.076637281268891684e+02
1.062429147425390966e+03,4.194405099850711736e+02,3.297091283858795236e+02,2.992463290828779350e+02,2.803480379949859298e+02,2.663245042473416220e+02,2.547250124543591596e+02,2.454392049276495413e+02,2.377067938672319087e+02,2.310825285615820519e+02
4.299229099148001296e+03,2.097345873810549620e+03,1.432751358266209991e+03,1.174489720273671310e+03,1.027572048415178642e+03,9.002839159371615096e+02,8.334124602793970098e+02,7.751407370079119801e+02,7.281654762888529149e+02,6.985733127116454853e+02
2.114189093522478288e+03,1.166571833420512348e+03,6.885475223145770087e+02,5.636194957554073426e+02,4.623711976336920770e+02,4.193915030338700944e+02,3.781395921710096104e+02,3.547846798638627206e+02,3.314701462746736524e+02,3.156111790589815200e+02
4.799575189806202502e+02,2.836591225392163551e+02,2.157913424126930408e+02,1.983747268896880200e+02,1.872607492031819447e+02,1.772288332610940529e+02,1.687259990936225904e+02,1.633311313771959306e+02,1.578403161411432052e+02,1.547081655493890366e+02
3.492581204687170384e+02,2.458784904542715140e+02,2.170180479621925542e+02,1.993579542502508843e+02,1.852739486777372235e+02,1.768263210950986206e+02,1.657326193396554856e+02,1.605669390520544653e+02,1.548474506936711919e+02,1.500447500191162931e+02
1.183263960431835585e+03,3.742692683021964513e+02,3.179222148611710850e+02,2.703281043070753640e+02,2.485311038115897873e+02,2.321927247165912718e+02,2.196944558566836179e+02,2.090501736591105555e+02,2.002981606402768762e+02,1.941008324932706159e+02
5.814741934465185295e+03,7.094871482754972476e+02,4.611940314186611545e+02,2.901591125034979655e+02,2.325911036605410231e+02,2.096334414244701065e+02,1.924563473217847616e+02,1.775525875211364450e+02,1.662599168946234727e+02,1.569219159552299061e+02
8.556966869831576332e+03,2.058592283496805521e+03,1.306707545458809818e+03,1.071889874836980198e+03,9.348224456015686883e+02,8.493843127518648544e+02,7.852510329773595004e+02,7.323920631496396254e+02,6.929223568807375386e+02,6.611086468876233084e+02
2.269096154007504992e+03,1.620359993583170308e+03,1.189422822081733329e+03,9.143227914536480512e+02,6.951213350446944332e+02,6.429238071309071074e+02,5.959280791215450108e+02,5.564955713399438082e+02,5.189161680409529254e+02,4.971276673692203758e+02
1.768638403683822560e+02,1.376498295289337079e+02,1.144773975492465752e+02,1.063727394810657927e+02,9.891451953919944629e+01,9.432766399528128431e+01,9.126450552120294901e+01,8.827934131473418233e+01,8.523994612368824164e+01,8.225419726031188361e+01
6.432840929163916144e+02,4.388634724412834203e+02,3.593813109963001011e+02,3.219762302864948538e+02,2.891327383425914945e+02,2.736812356495509562e+02,2.553291195787916763e+02,2.425958123902285024e+02,2.349749345654791739e+02,2.270431988315527292e+02
2.228502945872194687e+03,1.047111812749199089e+03,7.292433210879167973e+02,6.217050464086887587e+02,5.371232430900486179e+02,4.861520365496725162e+02,4.440684481355898470e+02,4.170684808455606571e+02,3.810686753784207212e+02,3.595761134775150367e+02
1.803526379705544059e+03,8.794147016624797288e+02,6.933295541724955910e+02,6.010386021576616713e+02,5.333736147158033418e+02,4.968875673023210311e+02,4.727199782247120083e+02,4.523757563239029764e+02,4.359841645917163646e+02,4.237375587507164028e+02
2.727412716152788107e+03,1.158414012772435854e+03,7.926317115518204446e+02,6.501043138273676050e+02,5.874952770246534328e+02,5.332046457817754117e+02,4.961448219622305942e+02,4.587671301647416726e+02,4.310570770679950101e+02,4.100201522779328798e+02
4.518731717301384379e+02,3.776707742321507340e+02,3.390377161084807653e+02,3.038149565998486423e+02,2.800972885699404173e+02,2.651516076209177299e+02,2.516471938056400859e+02,2.420805509850453063e+02,2.320281119769809379e+02,2.251380970451303938e+02
1.452510381265378101e+03,6.864293601220675782e+02,5.395591730374484314e+02,4.275884091226114379e+02,3.674998348430669921e+02,3.424220462680106607e+02,3.186084022891951690e+02,2.997540591715707023e+02,2.853647126836037842e+02,2.728447208255231544e+02
1.767334267342328985e+03,1.133950261697200403e+03,9.383949915097543908e+02,7.763580304852642939e+02,6.574581660556181077e+02,5.842432950040447395e+02,5.102895490631990469e+02,4.719950429050292087e+02,4.477372467227020820e+02,4.241899150202634701e+02
1.015906516486777264e+03,3.742181195818639594e+02,2.447488237403607627e+02,2.034171726189206311e+02,1.811523008262250016e+02,1.675121468425451496e+02,1.582411504973302954e+02,1.494053279981881417e+02,1.438855108027458414e+02,1.401928082789368659e+02
4.491450200475801466e+03,1.754646292306512350e+03,1.221003318442817090e+03,9.438658251301093287e+02,7.760562959090503909e+02,6.748556672594622796e+02,6.232800113766412551e+02,5.871495587269432690e+02,5.483487894579282056e+02,5.155949946037637801e+02
1.128319347433309304e+03,4.649533429973828902e+02,3.988163092429613243e+02,3.502827800024117550e+02,3.321524937898127519e+02,3.155522352979408538e+02,3.048292123366181841e+02,2.948448115740052913e+02,2.872372618601083332e+02,2.793835076898365628e+02
1.209341614422984094e+03,7.129881797338903198e+02,5.373571856819334016e+02,4.329000710714843763e+02,3.694843400198938070e+02,3.345828666266875189e+02,3.084787961544805057e+02,2.878460599223038798e+02,2.726582754842073655e+02,2.598635748796197049e+02
4.608084832486871164e+03,2.285241329451148431e+03,9.403284360494152452e+02,7.282448326908424860e+02,6.234017036475695477e+02,5.391493786443452336e+02,4.720828719948744947e+02,4.293227448398498609e+02,4.033559479202469333e+02,3.842897358956433891e+02
5.409627991154476376e+02,4.254652992576784527e+02,3.732958011552402127e+02,3.351099963576368737e+02,3.122811888586577425e+02,2.907269086586292701e+02,2.766165124729353693e+02,2.660517111250449034e+02,2.552525972154629414e+02,2.493326921368819455e+02
7.132391206757865803e+02,3.745639066015499452e+02,2.857837270789948434e+02,2.585729467779651713e+02,2.334628624198107048e+02,2.215548535318721690e+02,2.059662818672285027e+02,1.950887637007292597e+02,1.856898422521251177e+02,1.776848670975844584e+02
1.622977047863005282e+03,1.051575040663741675e+03,6.723362566224061538e+02,5.311697755737267244e+02,4.541331540977523673e+02,4.028496641666685605e+02,3.695852716665141315e+02,3.443325329166825668e+02,3.288445085708170268e+02,3.152825892784746316e+02
1.034105067041944949e+03,8.345080092431734329e+02,7.266172048670281356e+02,6.755015553914776092e+02,6.305482578301943022e+02,5.974935157121147995e+02,5.717726387223356141e+02,5.475178940018975027e+02,5.284929767248308963e+02,5.104737098359698848e+02
7.542836698976443586e+02,4.887190868299651925e+02,3.994929773509237521e+02,3.506315606262365918e+02,3.214760872124613797e+02,2.957154151969780855e+02,2.761035464218548441e+02,2.615692886290414663e+02,2.520583189634469932e+02,2.422477912075143536e+02
6.761979187831106174e+03,2.978957769893726891e+03,1.851919223429397107e+03,1.428918571107318485e+03,1.197637767784686503e+03,1.075130524063570192e+03,9.826701063350574259e+02,8.996350643493290136e+02,8.501720036469284878e+02,7.998359360656924082e+02
2.392017267894091674e+03,1.470820259872351016e+03,7.626240567223433118e+02,6.172134470777389197e+02,5.021533494081926392e+02,4.453264128386421135e+02,4.043310883487135357e+02,3.755402476349383960e+02,3.486901523141066264e+02,3.302465795115597302e+02
5.657982951463429345e+03,1.641724739179671133e+03,1.231876275529840086e+03,1.016345479389702064e+03,8.238618418645255588e+02,7.172781538682251039e+02,6.525470945941204945e+02,6.049621164309576216e+02,5.610824359151851013e+02,5.172420525430718499e+02
2.707876164797459069e+02,1.751523481380934300e+02,1.447756095359720234e+02,1.355244844386576801e+02,1.272344576284230300e+02,1.218842161710976484e+02,1.173373083464270508e+02,1.122710783847548868e+02,1.087245350139810114e+02,1.065335906197744009e+02
1.146540709406569658e+04,4.026478642319518258e+03,2.994562909743579439e+03,2.328149453741675643e+03,2.007967913219753882e+03,1.794177843533014993e+03,1.626693499959548262e+03,1.462431640549618578e+03,1.378096377203078646e+03,1.310607844609371341e+03
3.327114723506237169e+03,1.294591825221066983e+03,1.063207902385922353e+03,9.461605730928833964e+02,8.588935030880165868e+02,7.928860281824277081e+02,7.434673763192349725e+02,7.063920514045024674e+02,6.739749704124551499e+02,6.443970108349774364e+02
6.205850546081658194e+02,5.097429706105486957e+02,4.338409963468337764e+02,3.668160649050558959e+02,3.242454246359293393e+02,3.000900276486131588e+02,2.884646511409001732e+02,2.788950346955276700e+02,2.692252797450044000e+02,2.617168220863125043e+02
3.277635796752454553e+03,7.656347224329299479e+02,6.725445851231065717e+02,5.986985595248420395e+02,5.336674632938938885e+02,4.934301898705886060e+02,4.627642098643674444e+02,4.448166105567767659e+02,4.262088358369469461e+02,4.077452175263776439e+02
4.250882378241805782e+03,2.147820680156073195e+03,1.461095915138842429e+03,9.928027519570214281e+02,8.216972528589125204e+02,7.354658229018907605e+02,6.720565466256931586e+02,6.297666705830981755e+02,6.007370343623356348e+02,5.729917436634423211e+02
2.694086655535418231e+02,1.888862021521745191e+02,1.571355508111070094e+02,1.394415942591291753e+02,1.296737269247095412e+02,1.235318923164661271e+02,1.168729589699448468e+02,1.122495472708345261e+02,1.080871346071858881e+02,1.047334591167078912e+02
1.447750901910662833e+03,9.504175453425850719e+02,7.222726926623819281e+02,6.449349840580345017e+02,6.008678358525077101e+02,5.662765601695390387e+02,5.305931087544059892e+02,4.986074169671398977e+02,4.794322978092328071e+02,4.621524248516657281e+02
2.481734093379843671e+03,1.672573065991981366e+03,1.178684759737394870e+03,1.040549203725038296e+03,9.084659744343774719e+02,8.045398001126202416e+02,7.383592839116734012e+02,6.900634864928684920e+02,6.519365760499317730e+02,6.129939207651118522e+02
2.386767460901955928e+03,1.360378071510577684e+03,9.358434737778147792e+02,7.801985805781594081e+02,6.697905891612880396e+02,5.738557178642516874e+02,5.244686021182204740e+02,4.761281197634930322e+02,4.451024027918614934e+02,4.237716851065895867e+02
2.359454457133561846e+03,1.032372363544273639e+03,7.158891839589430219e+02,5.411208452681848939e+02,4.788230507641588929e+02,4.293903215694990649e+02,3.964445575080841877e+02,3.708857874959053902e+02,3.495683569566925826e+02,3.304636395961429116e+02
3.303871932973913317e+03,1.055015839167069544e+03,7.446437986445414481e+02,6.130346214242431415e+02,5.367760464821244568e+02,4.917136085555238196e+02,4.492539644085274517e+02,4.250770765870194055e+02,4.055788960922761817e+02,3.852962546266013533e+02
6.295517848727805585e+02,4.305622698508086614e+02,3.473518731570717364e+02,3.126930888678282940e+02,2.829606855882370837e+02,2.589917271269551975e+02,2.415866501084896640e+02,2.295481272610158499e+02,2.193547445367928219e+02,2.113016569532551330e+02
8.021456243888609606e+03,3.044653306183939094e+03,1.577288630264545873e+03,1.064509257489723723e+03,8.121241330704891652e+02,6.942448259390750991e+02,6.115674842198379793e+02,5.570538367218011899e+02,5.164756920538827671e+02,4.746184682240554480e+02
3.593940977628712517e+03,8.042203067052253118e+02,6.291056980115316719e+02,5.179636714743319317e+02,4.564801306241004681e+02,4.236198361032847970e+02,3.939394297254617641e+02,3.726412876902343783e+02,3.502063229681782559e+02,3.373675873652375685e+02
1.204519753996919235e+03,3.156143076468647450e+02,2.174586330034183277e+02,1.812985465185259955e+02,1.661763406233126261e+02,1.609986629451827582e+02,1.497227386521115022e+02,1.422779191657945717e+02,1.379275971475927633e+02,1.323658234310378816e+02
4.623213382690873914e+02,2.515902355563449930e+02,2.158358713332553975e+02,1.963283327909034597e+02,1.812154654978086512e+02,1.712395285527576902e+02,1.642300883932401234e+02,1.574382906872080525e+02,1.510042598789761428e+02,1.467691364044929117e+02
2.373655699597014063e+03,5.604117317741383886e+02,4.666882265764127169e+02,4.243296069095850953e+02,3.884118742045038744e+02,3.705467957322748589e+02,3.581974656287721928e+02,3.442999036385490399e+02,3.363015912244349579e+02,3.247767781311966928e+02
1.101574141283203971e+03,6.630450918362789707e+02,4.134696882501486925e+02,3.683260316337116933e+02,3.361649238120835435e+02,3.044012198815687498e+02,2.843841589115864963e+02,2.687943056442471743e+02,2.584955089285041367e+02,2.496105327600923829e+02
9.966509329200981711e+02,4.905307423650882015e+02,3.366723246692941984e+02,2.836380873620619809e+02,2.346768147766102004e+02,2.062046800647092368e+02,1.919930920786090383e+02,1.796546714631129475e+02,1.699704160548475613e+02,1.606025932483201473e+02
1.885181277981460539e+02,1.705860888438857330e+02,1.607230789605225709e+02,1.445956940589543080e+02,1.370181092968617520e+02,1.303567951889938286e+02,1.259898923344699426e+02,1.218340094286839133e+02,1.178607169640134202e+02,1.150184319564622797e+02
1.473948287304414407e+03,8.342305003026368695e+02,6.893811864988531397e+02,6.293689573034446312e+02,5.789308686543542990e+02,5.338223553392210761e+02,4.954730680970267827e+02,4.725255679187788473e+02,4.533000905569105612e+02,4.324938988437868375e+02
2.142712967179042153e+03,1.003347718063106186e+03,6.096342074625692931e+02,4.599648607596720922e+02,4.071176796344383320e+02,3.685800304664254554e+02,3.446880293581006072e+02,3.282304301255534256e+02,3.134566588537414873e+02,3.033405602352040091e+02
2.398398910048130347e+03,1.080229506830304217e+03,8.120390530916941998e+02,6.380723010560278681e+02,5.489152047739300997e+02,4.720137305621415180e+02,4.385446761682978263e+02,4.097746041647801007e+02,3.864209873845153425e+02,3.727553697479462471e+02
2.080229038168371062e+03,9.106352776611792024e+02,7.477679601498145985e+02,6.071723764953268301e+02,5.344986605533323427e+02,4.751176308414110281e+02,4.395681595691804660e+02,4.088797196319063687e+02,3.852771351939470605e+02,3.679500626465728601e+02
6.534881805521049500e+02,3.506200632770307379e+02,2.612855161494824188e+02,2.150714161528097179e+02,2.009737391041070396e+02,1.906688252740960650e+02,1.823960391260839629e+02,1.731494014019777978e+02,1.658174470941854679e+02,1.591687566072821198e+02
5.930624718560688962e+02,3.877147839731463819e+02,2.905829887743435620e+02,2.599928262608344767e+02,2.346959990952647956e+02,2.217359620837274861e+02,2.063069209006966958e+02,1.941927479311982552e+02,1.848341175633012767e+02,1.791031400969810079e+02
9.691756018076310284e+03,4.143466124226758438e+03,2.654739455903467388e+03,1.853606238747057205e+03,1.414126956316258656e+03,1.227735731482379379e+03,1.053714651807045129e+03,9.201190505446153338e+02,8.241913919868338780e+02,7.532014985001792411e+02
7.049890439159633388e+03,3.330940581788127929e+03,2.368881868450031561e+03,1.797317114138359557e+03,1.556555919576182077e+03,1.405853864917432929e+03,1.265505455395923718e+03,1.159471458797833975e+03,1.076953381237690337e+03,1.004790803821181726e+03
3.941335723598404002e+02,2.915574226958016197e+02,2.306197844202956162e+02,2.042623829320505706e+02,1.857440066962645346e+02,1.741677795858241495e+02,1.650561051924512412e+02,1.584026383182289806e+02,1.514286388099946521e+02,1.460439271117822386e+02
1.326189349113455819e+03,7.699460322054892458e+02,5.911444861485679212e+02,4.716283906517479636e+02,4.117013463353558222e+02,3.598924064024531617e+02,3.369031383234889745e+02,3.135554367470505213e+02,2.985552427796698680e+02,2.861015626993997785e+02
2.600191939457705303e+03,1.640865903827215107e+03,1.295590795162687073e+03,1.138970287010497941e+03,1.034976317111003482e+03,9.397730666695854325e+02,8.814106846085257985e+02,8.285849339595291667e+02,7.817601369566211815e+02,7.440225447997726178e+02
8.079576914936301364e+02,5.166231278306133845e+02,4.329462267129134716e+02,3.642721546158699084e+02,2.932050255133862038e+02,2.595513155842841684e+02,2.361488308294476610e+02,2.191859265800009666e+02,2.099519566258246073e+02,2.027647030752107753e+02
1.856942895655125540e+03,9.486388312522871047e+02,5.326750005574749594e+02,3.874136243406975382e+02,2.959083658472795832e+02,2.480303183519233698e+02,2.181956369978839518e+02,1.977810931864802058e+02,1.825887351815700299e+02,1.596247519581361303e+02
2.571754847931077848e+02,2.038281782949075307e+02,1.842951417548543418e+02,1.699312900443459284e+02,1.602182716762063706e+02,1.539304005624759952e+02,1.468204269304134186e+02,1.411628721004817066e+02,1.365766459847858414e+02,1.340006841596222102e+02
1.674553579599456043e+03,5.999182372882128220e+02,3.441010771459629041e+02,2.516907111299560427e+02,1.963836907723577951e+02,1.648572267833723117e+02,1.396597168387499153e+02,1.246841921242333342e+02,1.108177668155336875e+02,1.040529246200197520e+02
