-2.466434382748402854e+01,1.524551952902671426e+00,2.212732691727886114e-01,2.536577024511638134e-01,7.185041311356375748e-02,1.833832922586371983e-01,5.739414797415394454e-02,1.115015200459039679e-01,7.480593276787476931e-02,6.717549204899689319e-02,7.050748910286021298e-02,7.159652534646043787e-02,-2.357847634985007090e+01,4.901598518125461768e-01,7.573786764903767121e-01,-1.294429041129559754e-01,3.239257698835582011e-01,7.279402472991143569e-02,1.977532388461907265e-01,7.219953131975102856e-02,6.936047361975200554e-02,1.242901058510101076e-01,-1.381595899810632300e-02,1.160251896218490314e-01,-2.410372570264817682e+01,8.298516506582072072e-01,7.008132189224822728e-01,-4.711795531234874712e-02,2.346554374191926473e-01,9.002037513108060440e-02,1.097067655253004675e-01,7.841023841759643676e-02,5.756777170024196533e-02,8.909885804875117277e-02,2.336704629020784976e-02,1.115752393440587464e-01,-2.407183155379820505e+01,1.345340241158209382e+00,3.970690012539718761e-01,1.923507125700347764e-01,2.117655119174169098e-01,4.742967397062157198e-01,7.291319495304759979e-02,2.453785571382785524e-01,-1.297207336762180863e-01,2.411407434812388728e-01,1.040560996054476356e-01,1.700922244687606555e-01,-2.431381286370167771e+01,1.973834433514913389e+00,5.380534463531940759e-01,6.676744142134947158e-01,3.698470291816597921e-01,4.844176534282588209e-01,3.079436395045216379e-01,2.231489189395592931e-01,2.882129151999388017e-01,1.473902089590423681e-01,1.561526563695896930e-01,1.603978415723524842e-01
-2.208213747286035655e+01,1.974167217233212313e+00,3.989450577337929627e-01,8.110936779437774580e-02,3.102663262629384855e-01,-1.603159385284685379e-01,2.217857038158829730e-01,3.288607513077065891e-03,1.555417213687072253e-01,-8.214248457497499989e-02,1.851650364321155706e-01,-1.718809174932318107e-01,-2.178573418808501572e+01,1.065116097662836436e+00,1.270003880917692118e+00,-1.317241333101254741e-01,2.307154304275126910e-01,2.745738993536036565e-01,-1.817564037431357304e-02,7.674261273155283392e-02,1.795625194580141026e-01,-8.284771256356851521e-02,4.792484526996627220e-02,-1.118618091279143661e-01,-2.111739509381272484e+01,1.188129488081805851e+00,9.517747151267719197e-01,-4.113495765920911484e-01,2.371627345174632806e-01,-1.531146790910590805e-01,1.518634716396131679e-01,2.511777269779830735e-01,4.618755406216805415e-02,1.199936347083436633e-01,2.869997889000964336e-02,-1.460000720098766913e-01,-2.249747214981078969e+01,2.300626900107215711e+00,6.591641571445673309e-01,-3.057188121390737034e-01,5.178153376387339968e-01,-5.680410300856046646e-02,3.210339288208890474e-01,6.857407161296860676e-02,6.889546461895677820e-02,-4.116349309389565753e-02,7.054669835876943573e-03,-1.710194927703147794e-01,-2.306831774182642292e+01,2.511370589370953255e+00,4.528593797838719182e-01,9.682247336722332731e-02,3.783647716699805041e-01,2.745885689774532276e-02,1.618322052428115831e-01,8.196327317016417757e-02,1.572391330130457066e-01,-3.033771048111137680e-02,8.059504199208505915e-02,-1.211637023751077763e-01
-2.770916061273351971e+01,-3.041918538334239752e+00,-3.257417224492346275e+00,-1.220460685773454124e+00,-2.590834840373179571e-01,3.458593424455420617e-01,5.597281285875356227e-01,3.211487200291737176e-01,-7.706512671496075495e-02,-2.680908132878863093e-01,-3.429415246967762454e-01,-2.087249181296293166e-01,-2.729805525165648561e+01,-2.496992084368263587e+00,-2.800502347153268179e+00,-9.048163198253331707e-01,-6.897482495502085809e-02,4.251150020735261492e-01,5.796465700109132424e-01,3.349488166395286903e-01,-5.943706972310265624e-02,-2.345432193466161774e-01,-2.978233006336530320e-01,-1.741942129357438862e-01,-2.699531927047192781e+01,-2.187086343483020556e+00,-2.531871436040190826e+00,-7.699005998830243946e-01,-3.123871085794074909e-02,4.035716677622755988e-01,5.295761472789524138e-01,2.994864222277339172e-01,-6.441223720992315938e-02,-2.295056043661857226e-01,-2.610408656426345120e-01,-1.421713877936952031e-01,-2.721265599029757354e+01,-3.252619414323225655e+00,-2.680748308515604528e+00,-1.312306933093587036e+00,-1.782427241415020236e-02,3.122691280823641780e-01,5.453634539912679546e-01,4.114394585877374499e-01,-1.788312203651589161e-01,-1.614156522396583693e-01,-3.752420262514351013e-01,-1.496640693371901198e-01,-2.752879936750923306e+01,-2.767589808127135953e+00,-3.044989073214554143e+00,-1.054462908864716386e+00,-1.508368664636990930e-01,3.871004476040195708e-01,5.861584201245089165e-01,3.379367493948341461e-01,-6.202063625657219109e-02,-2.448539758356341745e-01,-3.239569730055142927e-01,-1.891693075246482225e-01
-2.721842634763210000e+01,-1.882993743371487838e+00,-2.585674146485321678e+00,-9.966158041632476872e-01,-1.310700644406741500e-01,4.951443499006800142e-01,5.229114986091429884e-01,2.479088039290925916e-01,-1.196550666518539224e-01,-3.581314569654807656e-01,-4.314981558531009176e-01,-2.976075886185513553e-01,-2.664553621199559075e+01,-1.479446298830545015e+00,-2.295334917942274178e+00,-8.317744690330316493e-01,-3.724894582453457115e-02,5.274400121694132748e-01,4.507175829083349128e-01,2.374472756487741032e-01,-6.103499274095780525e-02,-2.267955399336042399e-01,-3.053046230804222216e-01,-2.222480029662194378e-01,-2.603028871607183348e+01,-1.953907976654533529e+00,-3.367642787993781806e+00,-1.023376918188003248e+00,-1.407948376707383875e-02,5.753875894174669270e-01,4.946991454652067688e-01,2.588245287272584183e-01,-2.279741287840078845e-01,-3.469450373986003311e-01,-3.471559662732249252e-01,-2.619169810152314759e-01,-2.678505714916316194e+01,-1.851740383503879039e+00,-2.886738404494935573e+00,-1.014102096397846875e+00,2.435330186862677548e-03,5.109325573407429433e-01,3.955433650323332273e-01,2.162186008567473783e-01,-7.708007074811509818e-02,-3.269985775858585408e-01,-4.129216115948600163e-01,-3.470459359523335174e-01,-2.696051796092887187e+01,-2.171950629480146500e+00,-2.210598384686564444e+00,-9.482884359356203996e-01,-3.621519876627145029e-01,7.683966764423914020e-01,2.740902670819634901e-01,4.537705550147614342e-01,-1.794779279964753838e-01,-4.035984566488557412e-01,-2.410257105231548014e-01,-4.458442417187801765e-01
-2.509443813581785676e+01,9.259587263240383059e-01,1.005535512471292248e-01,4.320819076215479115e-01,2.790120068046500479e-01,-5.480566196906161425e-02,2.940183885986963341e-02,6.637584258487566613e-02,4.795708956694139102e-02,3.750836784953975878e-02,8.609957293809518408e-02,7.916029842109095771e-03,-2.459377761700531195e+01,2.912366604702409933e-01,6.708103018712957555e-01,-9.470921253663179551e-02,7.186925179532563934e-01,-3.848251550913180941e-01,3.874447406928704929e-01,-2.058993917544384433e-01,3.078122935322342157e-01,-1.885927400596642822e-01,2.415327812861611245e-01,-1.622606111166748077e-01,-2.467994385614678521e+01,5.234893867200502982e-01,4.792696924433570982e-01,5.587974349138748881e-02,5.718066550922692448e-01,-3.185664462224150340e-01,2.928382104858799351e-01,-1.405271819605496963e-01,2.183862051164721652e-01,-1.441345789264424637e-01,1.920406665919870970e-01,-1.198896373397333875e-01,-2.446918742488709952e+01,2.442653951979223415e-01,8.250544974004825338e-01,-4.371069751742815424e-01,7.906115132726407868e-01,-6.208135279571961318e-01,6.642985809840153966e-01,-1.939516302942581594e-01,5.030832597448369192e-01,-3.396560979252057355e-01,2.307920255876877991e-01,-2.753988725302557450e-01,-2.476722766631865724e+01,8.100827463918367499e-01,1.782573883369693024e-01,2.795305641341341296e-01,3.544198579261661486e-01,-1.618221919209835713e-01,1.449250618529699941e-01,-3.207032428896069987e-03,1.359388303134910769e-01,-3.032446500448389426e-02,1.187436340560094339e-01,-4.776848444055320497e-02
-3.193118746247381878e+01,-3.140385424389588565e+00,-3.682567211218214176e+00,6.646713662477181650e-01,1.277343466251235071e+00,4.402309251309256544e-01,-6.382404466803560661e-01,-6.350491063541996439e-01,-1.845631938714968889e-01,4.738036287185832252e-01,2.353682794329552963e-01,-1.055871874892083395e-01,-2.475589208252873163e+01,-4.199271118036658201e+00,-9.655413395514034214e-01,1.724116404744100883e+00,-1.001115727485514917e+00,1.002975785825344968e+00,-5.881500466090043844e-01,6.448097654689582958e-02,-6.720653469101763866e-01,1.004640591622043111e+00,-2.276037912362272875e-01,-1.852109524661045281e-01,-2.688331098516382411e+01,-7.081569325030125484e+00,-2.197722922999735040e+00,1.962680313572163104e+00,-6.365501036234778587e-01,1.254958452971423499e+00,-7.559143737946607544e-01,-2.210675769247042455e-01,-9.300938807907632722e-01,1.302646600643647012e+00,-1.894221637224471622e-01,-1.226195541949030160e-01,-3.071176146053861800e+01,-2.345468115309857993e+00,-3.279383107946962639e+00,6.688797745393586514e-01,1.088407905922340602e+00,4.035327066548208830e-01,-5.554865100300641068e-01,-4.869979980752238702e-01,-1.195001390040687783e-01,5.212335422016518560e-01,1.501457164549823975e-01,-7.760231569706486920e-02,-2.711884273031239800e+01,-1.994164403098116045e+00,-2.386748149935709939e+00,1.790232917601236373e+00,-3.410698056130160305e-01,2.352548327728613553e-01,9.028266635743975588e-02,-5.539329243381528878e-01,-1.429131097568635544e-01,5.616489304811790317e-01,1.004569176936251085e-01,-3.734160392308975007e-01
-2.254526000509819639e+01,3.194199839571959521e-01,5.861062525650239108e-01,-4.580310516559693568e-02,1.880956702156096894e-01,8.344363993788911360e-02,-4.127383209343716414e-02,3.912637315047350905e-01,-3.717226809756609684e-01,5.523901510413461446e-01,-5.267001035899815387e-01,5.594901101601712501e-01,-2.369286266882532743e+01,8.660456356955654744e-01,-2.711883362650528428e-01,-7.299728798543309027e-02,-1.602708873596367656e-01,-1.568779419889601012e-01,-1.691389262025147222e-01,-5.299855159071514832e-02,-3.041123226042845296e-02,3.056893310373176575e-03,5.091154145824089428e-03,1.066767952176964074e-02,-2.267151802492122670e+01,-6.313627367780617616e-01,1.188887143851256045e+00,-1.197355015246172938e+00,7.383451457329106571e-01,-6.583103428516867694e-01,2.245103380555518169e-01,-9.572978260346937107e-02,-2.654462866767217655e-01,3.179767926056904503e-01,-3.561005051155947121e-01,3.312977588920880123e-01,-2.190719706241415565e+01,-8.349533519940209869e-01,8.456003795870774553e-01,-5.796822753612314028e-01,-3.264406992568393839e-01,-5.779302244822990264e-01,-1.649830265555939091e-02,-2.892369727467032914e-01,2.127218696666600684e-01,1.877498099055462943e-01,3.185319156653945716e-02,-1.589401482434585344e-02,-2.293515730701184552e+01,-4.528290578934916766e-02,5.566088809763325429e-01,-7.120345182109166782e-01,2.003817950448354701e-01,-5.309290251725067300e-01,2.321361919762186116e-02,-1.746709149387941917e-01,-6.194707806414350565e-02,1.453458605405668069e-01,-1.450804128673132687e-01,2.077860261456733193e-01
-2.133765587612491288e+01,-5.633727790958114046e-01,-1.285325327779752724e+00,6.469025067604876611e-01,-6.594429089605454708e-01,-5.227568762563600258e-01,4.467367785344051323e-01,-4.280674478104823377e-01,-2.014233675410267432e-01,3.313250260490935850e-01,-1.005345769186076765e-01,-6.257842287928770675e-02,-2.219172705861407024e+01,-5.755160169300087558e-01,-1.503314151193534620e+00,7.492018489924762159e-01,-6.013103353600770529e-01,-4.690291916167448338e-01,3.999794429297309217e-01,-3.439922580724185108e-01,-3.323275167191230839e-01,3.420555376151968585e-01,-1.472042274511089210e-01,-7.532267055213019702e-02,-2.169030912265516164e+01,-9.675035634615792857e-01,-8.986045390200108063e-01,4.173835890652375369e-01,-2.661513831937142305e-01,-8.474349793853522828e-01,5.296970555118808432e-01,-4.939120237924705670e-01,-2.505311483940301787e-01,3.182569407822663510e-01,-1.742939456779429297e-01,2.328921873328390624e-02,-2.082928189343990866e+01,-9.380862735201469516e-01,-1.037543631813788059e+00,3.311053421719157286e-01,-3.906280261042713309e-01,-9.167511224349064181e-01,2.103295320789557443e-01,-4.116317221186247544e-01,-3.163387318353156896e-01,3.339274590280074673e-01,-1.092033925771393188e-01,-3.977356760907820726e-02,-2.143526795508607918e+01,-1.033895371288590770e+00,-1.889584995732490835e+00,7.544654595988811163e-01,-2.530660334486840579e-01,-9.156711063219427071e-01,1.646307574775718041e-01,-1.527484008870644006e-01,-1.011353803009362728e-02,9.827207247633004683e-02,-2.821522777829995055e-01,-2.395782689367115248e-02
-2.348226384013551993e+01,-4.912477942011272969e-01,1.089169141115800876e+00,3.205211870822074482e-01,4.690120246094848233e-01,-1.386276332798966893e-01,3.722457478324824320e-01,4.701421477949713212e-02,1.151879464222003990e-01,6.035056100894428677e-03,1.386594015009219583e-01,-1.285415569977643030e-02,-2.458293851873381897e+01,5.732954242990995208e-01,3.649444277927822444e-01,5.449967545516530842e-01,2.049461778902769704e-01,8.727136765774540228e-02,1.608177539035429704e-01,1.353859805472931999e-01,7.242589498066082099e-02,7.186646501846964685e-02,4.921249561648124993e-02,3.728079541877153680e-02,-2.253126074283104074e+01,1.286728088397723679e+00,4.917692200720312767e-01,5.153926663884380588e-01,5.881014155447724656e-01,2.260029727787364884e-01,4.332957299898398951e-01,-3.043404680274072738e-03,1.829737506452099316e-01,8.834083510580473253e-03,1.074584743901589451e-01,1.402983521801484113e-01,-2.290914172255737924e+01,2.353564597011612136e+00,1.420142147685101275e+00,1.037490625635178798e+00,3.248400425189555962e-01,8.506163257419331603e-02,1.695398094905402053e-01,9.313324983020979109e-02,1.176266026655926611e-01,1.014043954724275498e-01,1.415285010549998113e-01,2.558884932165506401e-02,-2.427731054393470700e+01,1.205346656431677044e+00,8.916659319675879214e-01,9.215278223846936623e-01,5.231365761429503936e-01,2.974390382920421017e-01,3.176181989272541806e-01,1.875191291164935992e-01,1.295996499539754654e-01,1.069099998903205173e-01,6.958018588676097294e-02,2.348740923055226207e-02
-2.756314579088662597e+01,-3.067774765659142311e+00,1.712117163585373358e+00,4.470868415564083209e-02,-9.641532223622500952e-01,5.171300415091800717e-02,3.936016078907045856e-01,-9.547037941106133463e-01,5.803104564656100806e-01,-5.795867280733737470e-01,3.690762887165640604e-01,-2.502026706952749646e-01,-3.112686358523729524e+01,7.838406329567451092e-01,3.739215782393356946e-02,-7.620495462304494039e-02,-3.291019105464864092e-01,-9.921190452835487728e-02,-6.029959830023318146e-02,-1.916564276956541080e-01,-6.647842570671673446e-02,-1.234188456567631431e-01,9.631883654441486531e-02,1.231330268961686181e-01,-2.668204557692267187e+01,-3.070224014110685573e+00,2.028789957033164892e+00,-8.258810947151086213e-01,-4.053481501090335781e-01,7.073233651589275750e-01,-1.053760850265957227e+00,3.743204371778736106e-01,-7.541633603940449404e-02,-2.173241161655757592e-01,-6.688081750432905981e-02,4.123445567121874489e-01,-2.947943641717644425e+01,1.187352147793427903e-01,1.906794553303428064e-01,-9.611890627072869342e-02,-4.443493892295389269e-01,-6.431559347746931832e-02,-7.641429340534774961e-02,-1.499153079060314975e-01,-1.083972283359558447e-01,-9.554167174452835032e-02,5.535433560151581389e-02,6.170661581399049245e-02,-2.599046021936816331e+01,-3.108101851178321162e+00,1.636617326425608088e+00,-8.801106587162695893e-01,5.805687779545760652e-01,-2.975506316979147359e-01,-7.813154339542485172e-01,6.497668570126375887e-01,-4.750155341762789252e-02,-6.365689621134008602e-01,3.433025883364548836e-01,3.047620842143962672e-01
